coupon_redemptions	uq_coupon_order	0	BTREE	coupon_id,order_id
coupon_redemptions	user_id	1	BTREE	user_id
coupon_target_users	idx_coupon_target_user	1	BTREE	user_id
coupon_target_users	PRIMARY	0	BTREE	id
coupon_target_users	uq_coupon_target_user	0	BTREE	coupon_id,user_id
courses	PRIMARY	0	BTREE	id
courses	slug	0	BTREE	slug
course_batches	course_id	1	BTREE	course_id
course_batches	PRIMARY	0	BTREE	id
crm_customer_tags	fk_crm_customer_tags_admin	1	BTREE	tagged_by_admin_id
crm_customer_tags	idx_crm_customer_tags_user	1	BTREE	user_id
crm_customer_tags	PRIMARY	0	BTREE	id
crm_customer_tags	uq_crm_customer_tag	0	BTREE	user_id,tag_key
crm_push_logs	idx_crm_push_logs_created_at	1	BTREE	created_at
crm_push_logs	idx_crm_push_logs_exec_status	1	BTREE	execution_status
crm_push_logs	idx_crm_push_logs_status	1	BTREE	status
crm_push_logs	idx_crm_push_logs_trigger	1	BTREE	trigger_key
crm_push_logs	PRIMARY	0	BTREE	id
crm_settings	PRIMARY	0	BTREE	id
crm_settings	uq_crm_setting_key	0	BTREE	setting_key
customer_profiles	PRIMARY	0	BTREE	id
customer_profiles	uq_customer_profiles_user	0	BTREE	user_id
customer_tags	PRIMARY	0	BTREE	id
customer_tags	tag_slug	0	BTREE	tag_slug
customer_tag_map	PRIMARY	0	BTREE	id
customer_tag_map	tag_id	1	BTREE	tag_id
customer_tag_map	uq_customer_tag_map	0	BTREE	user_id,tag_id
delivery_distance_slabs	PRIMARY	0	BTREE	id
delivery_pincodes	postal_code	0	BTREE	postal_code
delivery_pincodes	PRIMARY	0	BTREE	id
delivery_time_slots	PRIMARY	0	BTREE	id
events	idx_events_start	1	BTREE	starts_at
events	idx_events_status	1	BTREE	event_status
events	idx_events_type	1	BTREE	event_type
events	PRIMARY	0	BTREE	id
events	slug	0	BTREE	slug
event_registrations	idx_event_registrations_event	1	BTREE	event_id
event_registrations	idx_event_registrations_status	1	BTREE	registration_status
event_registrations	PRIMARY	0	BTREE	id
financial_audit_logs	idx_financial_audit_batch	1	BTREE	batch_id,created_at
financial_audit_logs	idx_financial_audit_event	1	BTREE	event_type,created_at
financial_audit_logs	idx_financial_audit_tx	1	BTREE	financial_transaction_id,created_at
financial_audit_logs	PRIMARY	0	BTREE	id
financial_transactions	idx_financial_transactions_linked_refund	1	BTREE	linked_refund_id
financial_transactions	idx_financial_transactions_ref	1	BTREE	reference_type,reference_id
financial_transactions	idx_financial_transactions_type_time	1	BTREE	transaction_type,created_at
financial_transactions	PRIMARY	0	BTREE	id
financial_transactions	uq_financial_transactions_idempotency	0	BTREE	idempotency_key
general_ledger_entries	idx_gl_entries_account_time	1	BTREE	account_code,created_at
general_ledger_entries	idx_gl_entries_batch_line	1	BTREE	batch_id,line_number
general_ledger_entries	idx_gl_entries_reference	1	BTREE	reference_type,reference_id
general_ledger_entries	idx_gl_entries_tx	1	BTREE	financial_transaction_id
general_ledger_entries	PRIMARY	0	BTREE	id
homepage_media	idx_homepage_media_active_sort	1	BTREE	is_active,sort_order
homepage_media	PRIMARY	0	BTREE	id
homepage_media	uq_homepage_media_section	0	BTREE	section_key
inquiries	PRIMARY	0	BTREE	id
invoices	b2b_account_id	1	BTREE	b2b_account_id
invoices	b2b_order_id	1	BTREE	b2b_order_id
invoices	idx_invoices_due_on	1	BTREE	due_on
invoices	idx_invoices_number	1	BTREE	invoice_number
invoices	idx_invoices_status	1	BTREE	invoice_status
invoices	invoice_number	0	BTREE	invoice_number
invoices	order_id	1	BTREE	order_id
invoices	PRIMARY	0	BTREE	id
invoices	user_id	1	BTREE	user_id
invoice_items	idx_invoice_items_invoice	1	BTREE	invoice_id
invoice_items	PRIMARY	0	BTREE	id
ledger_accounts	idx_ledger_accounts_type	1	BTREE	account_type,is_active
ledger_accounts	PRIMARY	0	BTREE	id
ledger_accounts	uq_ledger_accounts_code	0	BTREE	account_code
media_assets	idx_media_assets_original	1	BTREE	original_path
media_assets	idx_media_assets_status	1	BTREE	conversion_status,updated_at
media_assets	PRIMARY	0	BTREE	id
media_assets	uploaded_by_admin_id	1	BTREE	uploaded_by_admin_id
media_assets	uq_media_assets_canonical	0	BTREE	canonical_path
media_center	idx_media_center_active	1	BTREE	is_active
media_center	idx_media_center_type	1	BTREE	media_type
media_center	PRIMARY	0	BTREE	id
media_processing_queue	idx_media_processing_entity	1	BTREE	entity_type,entity_id
media_processing_queue	idx_media_processing_module	1	BTREE	module_name,created_at
media_processing_queue	idx_media_processing_status	1	BTREE	processing_status,created_at
media_processing_queue	PRIMARY	0	BTREE	id
orders	idx_orders_archived_state	1	BTREE	is_archived,archived_at,order_status
orders	idx_orders_collection_priority	1	BTREE	collection_priority
orders	idx_orders_email	1	BTREE	customer_email
orders	idx_orders_followup_status	1	BTREE	followup_status
orders	idx_orders_number	1	BTREE	order_number
orders	idx_orders_order_mode	1	BTREE	order_mode
orders	idx_orders_production_status	1	BTREE	production_status
orders	idx_orders_refund_status	1	BTREE	refund_status
orders	idx_orders_slot_id	1	BTREE	slot_id
orders	idx_orders_source	1	BTREE	order_source
orders	idx_orders_status	1	BTREE	order_status
orders	order_number	0	BTREE	order_number
orders	PRIMARY	0	BTREE	id
orders	uq_orders_byoc_quote	0	BTREE	byoc_quote_id
orders	user_id	1	BTREE	user_id
order_audit_logs	idx_oal_action_type	1	BTREE	action_type
order_audit_logs	idx_oal_admin_id	1	BTREE	admin_id
order_audit_logs	idx_oal_created_at	1	BTREE	created_at
order_audit_logs	idx_oal_order_id	1	BTREE	order_id
order_audit_logs	PRIMARY	0	BTREE	id
order_destructive_logs	idx_order_destructive_logs_action	1	BTREE	action_type,created_at
order_destructive_logs	idx_order_destructive_logs_actor	1	BTREE	actor_admin_id,created_at
order_destructive_logs	idx_order_destructive_logs_order	1	BTREE	order_id,created_at
order_destructive_logs	PRIMARY	0	BTREE	id
order_items	idx_order_items_order	1	BTREE	order_id
order_items	PRIMARY	0	BTREE	id
order_items	product_id	1	BTREE	product_id
order_items	variant_id	1	BTREE	variant_id
order_production_audit_logs	fk_production_audit_admin	1	BTREE	changed_by_admin_id
order_production_audit_logs	idx_production_audit_created	1	BTREE	created_at
order_production_audit_logs	idx_production_audit_order	1	BTREE	order_id
order_production_audit_logs	PRIMARY	0	BTREE	id
order_production_plan	idx_production_plan_excluded	1	BTREE	is_excluded
order_production_plan	idx_production_plan_override_slot	1	BTREE	override_slot
order_production_plan	PRIMARY	0	BTREE	order_id
order_slots	idx_order_slots_active_order	1	BTREE	is_active,display_order
order_slots	idx_order_slots_type_active	1	BTREE	slot_type,is_active
order_slots	PRIMARY	0	BTREE	id
order_slot_exceptions	idx_slot_exceptions_date	1	BTREE	exception_date
order_slot_exceptions	idx_slot_exceptions_slot_date	1	BTREE	slot_id,exception_date
order_slot_exceptions	PRIMARY	0	BTREE	id
order_slot_exceptions	uq_slot_exception_date	0	BTREE	slot_id,exception_date
order_status_history	idx_osh_admin_id	1	BTREE	changed_by_admin_id
order_status_history	idx_osh_created_at	1	BTREE	created_at
order_status_history	idx_osh_order_id	1	BTREE	order_id
order_status_history	PRIMARY	0	BTREE	id
otp_verifications	idx_otp_verifications_email	1	BTREE	email
otp_verifications	idx_otp_verifications_expires_at	1	BTREE	expires_at
otp_verifications	PRIMARY	0	BTREE	id
pages	idx_pages_slug	1	BTREE	slug
pages	PRIMARY	0	BTREE	id
pages	slug	0	BTREE	slug
password_reset_tokens	idx_password_reset_email	1	BTREE	email
password_reset_tokens	idx_password_reset_expires	1	BTREE	expires_at
password_reset_tokens	PRIMARY	0	BTREE	id
password_reset_tokens	user_id	1	BTREE	user_id
payments	idx_payments_invoice	1	BTREE	invoice_id
payments	idx_payments_status	1	BTREE	payment_status
payments	PRIMARY	0	BTREE	id
payments	verified_by_admin_id	1	BTREE	verified_by_admin_id
payment_proofs	payment_id	1	BTREE	payment_id
payment_proofs	PRIMARY	0	BTREE	id
payment_receipts	fk_payment_receipts_admin	1	BTREE	issued_by_admin_id
payment_receipts	fk_payment_receipts_payment	1	BTREE	payment_id
payment_receipts	idx_payment_receipts_financial	1	BTREE	financial_transaction_id
payment_receipts	idx_payment_receipts_issued_at	1	BTREE	issued_at
payment_receipts	idx_payment_receipts_order	1	BTREE	order_id
payment_receipts	PRIMARY	0	BTREE	id
payment_receipts	receipt_number	0	BTREE	receipt_number
payment_receipts	uq_payment_receipts_source	0	BTREE	order_id,source_event,source_reference
payment_status_history	changed_by_admin_id	1	BTREE	changed_by_admin_id
payment_status_history	idx_payment_history_invoice	1	BTREE	invoice_id
payment_status_history	PRIMARY	0	BTREE	id
products	idx_products_active_filter	1	BTREE	availability_status,deleted_at,collection_category_id
products	idx_products_bestseller	1	BTREE	is_bestseller
products	idx_products_category_status	1	BTREE	collection_category_id,availability_status,deleted_at
products	idx_products_child_category	1	BTREE	child_category_id
products	idx_products_collection	1	BTREE	collection_category_id
products	idx_products_dietary	1	BTREE	dietary_tag
products	idx_products_featured	1	BTREE	is_featured
products	idx_products_is_eggless	1	BTREE	is_eggless
products	idx_products_is_veg	1	BTREE	is_veg
products	idx_products_is_vegan	1	BTREE	is_vegan
products	idx_products_occasion	1	BTREE	occasion_tag
products	idx_products_sku	1	BTREE	sku
products	idx_products_slug	1	BTREE	slug
products	idx_products_slug_status	1	BTREE	slug,availability_status,deleted_at
products	idx_products_subcategory	1	BTREE	subcategory_id
products	PRIMARY	0	BTREE	id
products	sku	0	BTREE	sku
products	slug	0	BTREE	slug
product_images	idx_images_product_sort	1	BTREE	product_id,sort_order
product_images	idx_product_images_product	1	BTREE	product_id
product_images	PRIMARY	0	BTREE	id
product_import_runs	idx_created_at	1	BTREE	created_at
product_import_runs	idx_deleted_at	1	BTREE	deleted_at
product_import_runs	idx_run_number	1	BTREE	run_number
product_import_runs	idx_status	1	BTREE	status
product_import_runs	PRIMARY	0	BTREE	id
product_import_runs	run_number	0	BTREE	run_number
product_import_snapshots	PRIMARY	0	BTREE	id
product_import_snapshots	uq_product_import_snapshot_run	0	BTREE	run_id
product_snapshots	idx_created_at	1	BTREE	created_at
product_snapshots	idx_operation	1	BTREE	operation
product_snapshots	idx_product_id	1	BTREE	product_id
product_snapshots	idx_product_latest	1	BTREE	product_id,run_id
product_snapshots	idx_run_id	1	BTREE	run_id
product_snapshots	idx_run_product	1	BTREE	run_id,product_id
product_snapshots	idx_sku	1	BTREE	sku
product_snapshots	PRIMARY	0	BTREE	id
product_variants	idx_product_variants_filter_price	1	BTREE	product_id,is_active,price,discount_price
product_variants	idx_product_variants_product	1	BTREE	product_id
product_variants	idx_variants_product_active	1	BTREE	product_id,is_active
product_variants	PRIMARY	0	BTREE	id
product_variant_snapshots	idx_created_at	1	BTREE	created_at
product_variant_snapshots	idx_product_id	1	BTREE	product_id
product_variant_snapshots	idx_run_id	1	BTREE	run_id
product_variant_snapshots	idx_snapshot_id	1	BTREE	snapshot_id
product_variant_snapshots	idx_variant_id	1	BTREE	variant_id
product_variant_snapshots	PRIMARY	0	BTREE	id
qa_form_test_runs	idx_qa_form_runs_case	1	BTREE	test_case_id
qa_form_test_runs	idx_qa_form_runs_created	1	BTREE	created_at
qa_form_test_runs	idx_qa_form_runs_verdict	1	BTREE	verdict
qa_form_test_runs	PRIMARY	0	BTREE	id
queue_jobs	idx_queue_status	1	BTREE	status,available_at
queue_jobs	PRIMARY	0	BTREE	id
refund_approval_logs	idx_ral_admin_id	1	BTREE	performed_by_admin_id
refund_approval_logs	idx_ral_created_at	1	BTREE	created_at
refund_approval_logs	idx_ral_refund_id	1	BTREE	refund_transaction_id
refund_approval_logs	PRIMARY	0	BTREE	id
refund_transactions	fk_rt_approved_by	1	BTREE	approved_by_admin_id
refund_transactions	idx_rt_order_id	1	BTREE	order_id
refund_transactions	idx_rt_requested_at	1	BTREE	requested_at
refund_transactions	idx_rt_requested_by	1	BTREE	requested_by_admin_id
refund_transactions	idx_rt_status	1	BTREE	status
refund_transactions	PRIMARY	0	BTREE	id
refund_transactions	uk_rt_refund_number	0	BTREE	refund_number
reminders	b2b_account_id	1	BTREE	b2b_account_id
reminders	created_by_admin_id	1	BTREE	created_by_admin_id
reminders	idx_reminders_status	1	BTREE	status
reminders	idx_reminders_when	1	BTREE	reminder_on
reminders	PRIMARY	0	BTREE	id
reminders	user_id	1	BTREE	user_id
reviews	idx_reviews_product	1	BTREE	product_id
reviews	PRIMARY	0	BTREE	id
reviews	user_id	1	BTREE	user_id
settings	PRIMARY	0	BTREE	id
settings	setting_key	0	BTREE	setting_key
settings	updated_by_admin_id	1	BTREE	updated_by_admin_id
slot_booking_logs	idx_slot_logs_created	1	BTREE	created_at
slot_booking_logs	idx_slot_logs_event	1	BTREE	event_type
slot_booking_logs	idx_slot_logs_order	1	BTREE	order_id
slot_booking_logs	idx_slot_logs_slot_date	1	BTREE	slot_id,booking_date
slot_booking_logs	PRIMARY	0	BTREE	id
slot_capacities	idx_slot_capacities_date	1	BTREE	booking_date
slot_capacities	PRIMARY	0	BTREE	id
slot_capacities	uq_slot_capacity_date	0	BTREE	slot_id,booking_date
slot_reservations	idx_expires_at	1	BTREE	expires_at
slot_reservations	idx_slot_date_status	1	BTREE	slot_id,booking_date,reservation_status
slot_reservations	PRIMARY	0	BTREE	id
slot_reservations	uq_order_reservation	0	BTREE	order_id
smtp_settings	PRIMARY	0	BTREE	id
smtp_settings	updated_by_admin_id	1	BTREE	updated_by_admin_id
transaction_batches	idx_transaction_batches_tx	1	BTREE	financial_transaction_id
transaction_batches	PRIMARY	0	BTREE	id
transaction_batches	uq_transaction_batches_number	0	BTREE	batch_number
users	email	0	BTREE	email
users	idx_users_email	1	BTREE	email
users	idx_users_phone_e164	1	BTREE	phone_e164
users	PRIMARY	0	BTREE	id
user_addresses	idx_user_addresses_postal	1	BTREE	postal_code
user_addresses	idx_user_addresses_user_id	1	BTREE	user_id
user_addresses	PRIMARY	0	BTREE	id
whatsapp_settings	PRIMARY	0	BTREE	id
whatsapp_settings	updated_by_admin_id	1	BTREE	updated_by_admin_id
whatsapp_templates	created_by	1	BTREE	created_by
whatsapp_templates	idx_wa_template_event	1	BTREE	mapped_event_key
whatsapp_templates	idx_wa_template_meta_name	1	BTREE	meta_template_name
whatsapp_templates	idx_wa_template_status	1	BTREE	approval_status
whatsapp_templates	PRIMARY	0	BTREE	id
whatsapp_templates	template_key	0	BTREE	template_key
whatsapp_templates	updated_by	1	BTREE	updated_by
whatsapp_template_approval_logs	changed_by	1	BTREE	changed_by
whatsapp_template_approval_logs	idx_wa_approval_logs_template	1	BTREE	template_id
whatsapp_template_approval_logs	PRIMARY	0	BTREE	id
whatsapp_template_buttons	idx_wa_template_buttons_template	1	BTREE	template_id
whatsapp_template_buttons	PRIMARY	0	BTREE	id
whatsapp_template_mappings	event_key	0	BTREE	event_key
whatsapp_template_mappings	PRIMARY	0	BTREE	id
whatsapp_template_mappings	template_id	1	BTREE	template_id
whatsapp_template_mappings	updated_by	1	BTREE	updated_by
whatsapp_template_sync_logs	idx_wa_sync_logs_template	1	BTREE	template_id
whatsapp_template_sync_logs	PRIMARY	0	BTREE	id
whatsapp_template_sync_logs	synced_by	1	BTREE	synced_by
whatsapp_template_variables	idx_wa_template_variable_template	1	BTREE	template_id
whatsapp_template_variables	PRIMARY	0	BTREE	id
whatsapp_template_versions	created_by	1	BTREE	created_by
whatsapp_template_versions	PRIMARY	0	BTREE	id
whatsapp_template_versions	uq_wa_template_version	0	BTREE	template_id,version_number
wishlists	PRIMARY	0	BTREE	id
wishlists	uq_wishlist_user	0	BTREE	user_id
wishlist_items	PRIMARY	0	BTREE	id
wishlist_items	product_id	1	BTREE	product_id
wishlist_items	uq_wishlist_product	0	BTREE	wishlist_id,product_id
